Date,MSFT,AAPL,NVDA,GOOGL,AMZN,META,BRK-B,LLY,AVGO,TSLA,JPM,V,WMT,XOM,UNH,MA,ORCL,COST,PG,CVX,PEP,HD,MRK,ABBV,KO,ADBE,NFLX,AMD,PFE,DIS,RTX,SPGI,GS,CMCSA,LOW,T,PGR,UNP,BKNG,HON,MS,ETN,BLK,COP,TJX,BSX,LMT,VRTX,SYK,C,PANW,MU,ADP,ADI,ELV,MDT,MMC,PLD,FI,BX,KLAC,LRCX,CB,SBUX,BMY,GILD,AMT,HCA,INTC,CI,PLTR,SHW,MDLZ,ICE,BA
2024-01-29,407.492919921875,191.00518798828125,62.45159912109375,153.1308135986328,161.25999450683594,399.816162109375,383.1799926757813,641.87890625,120.48049926757812,190.92999267578125,169.7417755126953,272.1004333496094,54.48218536376953,100.547607421875,498.6676330566406,438.7365112304687,112.81120300292967,690.897216796875,154.23052978515625,144.3806610107422,164.31973266601562,349.0242919921875,119.00267791748048,160.91519165039062,58.399417877197266,630.22998046875,575.7899780273438,177.8300018310547,26.694992065429688,97.04229736328124,88.4822006225586,447.1163330078125,373.4000244140625,45.06257247924805,209.81483459472656,16.509063720703125,177.52139282226562,241.2449493408203,3528.485107421875,199.78334045410156,85.20903778076172,246.3752288818359,774.1201171875,109.31828308105467,95.389404296875,61.310001373291016,419.7067565917969,435.8200073242187,312.34967041015625,52.63042449951172,345.25,88.80635070800781,233.80848693847656,194.7316131591797,482.0425720214844,85.2842025756836,188.9125213623047,124.93605041503906,142.91000366210938,125.28207397460938,596.4421997070312,83.98538208007812,240.3706817626953,91.98104095458984,48.02067565917969,76.60415649414062,194.299072265625,285.1105651855469,43.260616302490234,295.281982421875,17.09000015258789,306.093017578125,74.30658721923828,126.9827117919922,205.19000244140625
2024-01-30,406.3690490722656,187.3291473388672,62.760528564453125,151.0858917236328,159.0,398.8591003417969,387.1499938964844,641.8590087890625,119.52973175048828,191.58999633789065,173.2205352783203,275.5705261230469,54.66374969482422,102.22454071044922,497.7484130859375,443.3272399902344,113.2178192138672,697.5969848632812,155.54409790039062,145.38787841796875,165.75625610351562,350.3979797363281,119.37554931640624,161.90673828125,58.565635681152344,627.9600219726562,562.8499755859375,172.05999755859375,26.248132705688477,96.4948272705078,88.99297332763672,451.837890625,379.59130859375,45.590309143066406,212.46922302246097,16.777036666870117,179.46878051757812,242.75047302246097,3529.74609375,202.5874786376953,86.04373931884766,247.91061401367188,767.2788696289062,111.71819305419922,95.7950668334961,61.41999816894531,423.3055419921875,446.0799865722656,314.4750671386719,55.52893829345703,345.8900146484375,85.90497589111328,234.6740264892578,192.3024139404297,487.8088989257813,84.8257827758789,190.93032836914065,123.60746002197266,144.0500030517578,124.66462707519533,591.7407836914062,82.99142456054688,240.76670837402344,92.255615234375,47.55847930908203,76.1681900024414,190.8348388671875,299.8866271972656,42.3527717590332,295.3511657714844,16.739999771118164,305.6360168457031,74.9150161743164,127.81487274169922,200.44000244140625
2024-01-31,395.4189147949219,183.70291137695312,61.51380157470703,139.7539520263672,155.1999969482422,388.9689025878906,383.739990234375,642.4859008789062,116.74371337890624,187.2899932861328,171.3435821533203,271.70269775390625,54.551509857177734,100.2356185913086,505.7838134765625,447.350341796875,110.77811431884766,691.7633056640625,155.1984100341797,142.7826690673828,164.6910858154297,346.3356628417969,118.51206970214844,161.396240234375,58.16476821899414,617.780029296875,564.1099853515625,167.69000244140625,26.306419372558594,95.6089096069336,89.50375366210938,445.66510009765625,376.78515625,45.48280334472656,210.80528259277344,16.930164337158203,178.0107421875,240.0248107910156,3482.40673828125,199.00604248046875,85.67057037353516,243.76010131835935,759.99609375,109.58275604248048,93.90528869628906,63.2599983215332,421.07958984375,433.3800048828125,333.18621826171875,54.634090423583984,338.510009765625,85.49617767333984,241.74603271484375,189.9521942138672,488.8888244628906,85.3817367553711,191.73150634765625,123.7637710571289,141.8699951171875,121.9694366455078,590.4387817382812,81.93688201904297,242.57861328125,91.22596740722656,47.05775833129883,75.81941223144531,190.9226531982422,303.1778869628906,42.51066207885742,297.3270568847656,16.09000015258789,302.4070739746094,73.864990234375,126.14065551757812,211.0399932861328
2024-02-01,401.5852355957031,186.15362548828125,63.01347732543945,140.81134033203125,159.27999877929688,393.5949401855469,386.44000244140625,657.2342529296875,118.72340393066406,188.86000061035156,170.7244873046875,275.4710998535156,55.56166076660156,99.82613372802734,501.23736572265625,458.9914245605469,114.57650756835938,702.3511962890625,157.2132110595703,143.22817993164062,167.7888641357422,353.3122253417969,124.00690460205078,164.5279541015625,59.6215705871582,627.9099731445312,567.510009765625,170.47999572753906,26.510419845581055,96.61426544189452,90.53512573242188,454.4819641113281,376.6281127929687,45.668487548828125,218.12461853027344,17.2651309967041,178.4701385498047,245.27931213378903,3533.022216796875,194.1356658935547,85.25813293457031,262.0758056640625,770.4197387695312,109.10276794433594,96.03252410888672,64.81999969482422,421.4326171875,433.8699951171875,338.2314453125,54.527099609375,339.9700012207031,85.35659790039062,243.0246734619141,189.60658264160156,490.8604736328125,85.91816711425781,191.63259887695312,127.42715454101562,143.94000244140625,121.82242584228516,595.4681396484375,82.63593292236328,242.5291290283203,91.55937957763672,46.86517333984375,75.7225341796875,193.59646606445312,312.88275146484375,42.78696060180664,303.620361328125,16.329999923706055,307.07659912109375,75.11128234863281,128.5182342529297,209.80999755859375
2024-02-02,408.9847717285156,185.14743041992188,66.14580535888672,142.0283203125,171.80999755859375,473.5641479492187,390.75,664.4193725585938,121.13050079345705,187.91000366210935,171.70718383789062,275.6003723144531,55.97761154174805,99.41665649414062,504.2913818359375,458.6528625488281,114.83436584472656,707.3360595703125,156.13668823242188,147.44105529785156,167.07550048828125,350.52557373046875,124.0363540649414,165.58822631835938,59.19137191772461,634.760009765625,564.6400146484375,177.66000366210938,26.16070556640625,96.68394470214844,90.34850311279295,451.3309326171875,380.5627136230469,44.06574249267578,217.39170837402344,17.064149856567383,180.44747924804688,244.3543701171875,3535.94140625,192.9549865722656,85.70002746582031,267.5536804199219,773.4330444335938,108.36810302734376,96.4777603149414,64.37000274658203,417.7063293457031,424.6799926757813,339.71124267578125,54.536922454833984,345.05999755859375,86.2240219116211,244.7263031005859,189.69546508789065,490.5533142089844,85.4695053100586,191.25672912597656,126.26464080810548,144.89999389648438,122.8099594116211,600.656494140625,83.2803726196289,244.2519073486328,91.1867446899414,46.90369415283203,74.55995178222656,188.8343811035156,307.67236328125,42.03700256347656,319.94146728515625,17.020000457763672,307.9806823730469,75.43511962890625,127.4978485107422,209.3800048828125
2024-02-05,403.4450378417969,186.9705047607422,69.31713104248047,143.32508850097656,170.30999755859375,458.0309143066406,390.760009765625,702.7827758789062,122.9865264892578,181.05999755859375,171.48117065429688,274.00946044921875,55.67720413208008,99.0071792602539,497.1059875488281,454.8488464355469,115.42941284179688,709.010986328125,156.2552032470703,147.52822875976562,167.02662658691406,348.47479248046875,123.8106689453125,168.1309051513672,58.702510833740234,630.5,562.0599975585938,174.22999572753906,25.810989379882812,96.2061538696289,90.6038818359375,448.83599853515625,375.813720703125,43.850738525390625,215.92584228515625,16.96844482421875,181.9354553222656,242.69142150878903,3599.0966796875,189.90484619140625,84.34486389160156,266.8800964355469,768.6923217773438,107.72160339355467,95.62686157226562,64.45999908447266,413.5191955566406,428.8900146484375,340.5653991699219,53.51570510864258,344.4800109863281,86.72254180908203,244.2050018310547,190.1497039794922,485.8074951171875,84.6112060546875,190.14891052246097,123.97868347167967,144.14999389648438,119.7387237548828,611.1524658203125,84.53350830078125,246.78660583496097,90.71605682373048,46.20076370239258,74.3177490234375,184.8919982910156,308.8656005859375,42.20475769042969,317.40240478515625,16.719999313354492,302.5163269042969,73.92386627197266,125.56607055664062,206.6300048828125
2024-02-06,403.285888671875,188.5843811035156,68.20836639404297,143.74407958984375,169.14999389648438,453.3550109863281,393.739990234375,701.618408203125,120.96330261230467,185.1000061035156,172.07078552246094,275.18280029296875,56.05683135986328,99.68964385986328,504.7262878417969,458.57318115234375,114.34841918945312,708.64208984375,156.99594116210938,147.54759216308594,167.5152587890625,349.5639343261719,124.49752044677734,170.12380981445312,58.604740142822266,607.1400146484375,555.8800048828125,167.8800048828125,26.714420318603516,98.8340301513672,90.64318084716795,450.5755004882813,377.7467041015625,43.41096115112305,216.03480529785156,16.853601455688477,180.02804565429688,245.8697204589844,3618.89453125,190.52471923828125,84.55107879638672,268.5640563964844,773.4133911132812,109.23990631103516,96.07209777832033,64.79000091552734,418.6673278808594,416.1300048828125,337.44683837890625,53.368408203125,341.489990234375,84.3495864868164,246.69346618652344,187.3353729248047,489.2752075195313,85.57679748535156,192.3843231201172,127.48577117919922,141.08999633789062,122.01993560791016,597.9728393554688,82.87522888183594,245.22222900390625,93.81477355957033,47.43329620361328,75.29625701904297,187.0388336181641,305.0870666503906,42.29877853393555,323.636474609375,21.8700008392334,305.8843688964844,73.8453598022461,125.1500015258789,208.5800018310547
2024-02-07,411.7994079589844,188.6939697265625,70.08395385742188,145.18051147460938,170.52999877929688,468.1803588867187,397.6600036621094,721.8699951171875,124.36766815185548,187.5800018310547,172.3950653076172,277.79779052734375,55.91488265991211,99.66039276123048,513.3447875976562,459.977294921875,116.3021469116211,717.60498046875,157.15396118164062,147.3345184326172,167.56411743164062,355.8830871582031,125.07645416259766,171.81239318847656,58.65362548828125,615.8499755859375,559.2999877929688,170.94000244140625,26.772706985473633,98.6847152709961,90.29938507080078,456.9670104980469,379.3852844238281,41.88640213012695,219.5706787109375,16.58562660217285,181.9254913330078,245.17108154296875,3682.417236328125,190.97732543945312,84.452880859375,270.2777404785156,780.0091552734375,110.0235595703125,96.79437255859376,65.2300033569336,421.7562561035156,419.0799865722656,340.376708984375,53.55498123168945,364.5,84.91790008544922,246.1623382568359,189.5670928955078,493.1986999511719,85.01110076904297,193.60096740722656,126.10832214355467,142.7100067138672,124.51840209960938,605.208740234375,84.2574462890625,244.4499359130859,93.46175384521484,46.83628845214844,72.09916687011719,188.9417266845703,305.5444641113281,42.33836364746094,326.5707092285156,23.600000381469727,307.8515319824219,73.22711944580078,126.8836441040039,211.9199981689453
2024-02-08,411.8590393066406,187.60809326171875,69.62605285644531,145.5496063232422,169.83999633789062,468.5891418457031,397.489990234375,732.1201171875,126.11882019042967,189.55999755859375,171.77598571777344,274.71966552734375,55.91158676147461,101.3665771484375,514.0366821289062,456.3425598144531,115.7170181274414,721.9716796875,156.6798858642578,149.20367431640625,169.88990783691406,356.8937072753906,124.23258972167967,171.59640502929688,58.4971923828125,615.8599853515625,558.530029296875,169.35000610351562,26.782421112060547,110.0323715209961,89.4251708984375,434.0152587890625,377.7957458496094,40.31297302246094,218.2831115722656,16.097532272338867,182.7144317626953,244.83653259277344,3812.779052734375,190.34762573242188,84.10917663574219,270.63433837890625,778.5369262695312,111.57125854492188,97.31875610351562,65.0199966430664,418.71636962890625,423.05999755859375,336.7119445800781,53.30949783325195,367.0199890136719,84.62875366210938,246.95904541015625,191.63092041015625,497.51849365234375,84.05525970458984,194.65931701660156,128.61895751953125,143.5500030517578,126.24658203125,614.7405395507812,85.82832336425781,241.92514038085935,95.28678894042967,46.90369415283203,71.49850463867188,188.96124267578125,303.7347412109375,42.061256408691406,328.2897644042969,24.510000228881836,310.1266784667969,73.36450958251953,132.8672332763672,209.22000122070312
2024-02-09,418.2640380859375,188.37615966796875,72.11752319335938,148.63197326660156,174.4499969482422,466.7048034667969,398.3599853515625,736.5784301757812,126.97757720947266,193.57000732421875,171.9823455810547,275.3671569824219,55.881874084472656,99.22166442871094,512.1883544921875,455.9641723632813,115.67735290527344,721.2140502929688,155.47496032714844,146.2788848876953,163.85067749023438,356.3344421386719,123.09437561035156,170.8993682861328,58.23320770263672,627.2100219726562,561.3200073242188,172.47999572753906,26.772706985473633,107.89224243164062,88.90457153320312,435.2677307128906,377.0304260253906,41.11434555053711,220.1352081298828,16.116674423217773,182.47476196289065,245.45643615722656,3731.3251953125,191.70541381835935,84.34486389160156,275.33953857421875,782.4727783203125,108.88727569580078,97.7046356201172,65.5,418.22607421875,422.9100036621094,339.62188720703125,53.014915466308594,376.8999938964844,85.3067398071289,245.88693237304688,192.5789031982422,501.4122314453125,82.89459991455078,195.7572479248047,129.42002868652344,144.22999572753906,126.0885772705078,645.8607177734375,90.51712799072266,244.76678466796875,95.98722076416016,47.96290588378906,71.37254333496094,189.7418975830078,304.5898742675781,42.862892150878906,330.8979797363281,24.3799991607666,309.7193603515625,71.80418395996094,134.2244415283203,209.1999969482422
2024-02-12,413.0028076171875,186.680419921875,72.23249816894531,147.16558837890625,172.33999633789062,467.492431640625,397.7099914550781,733.6925048828125,125.15320587158205,188.1300048828125,172.7488555908203,274.01239013671875,56.21858978271485,100.58660888671876,511.61517333984375,456.7906494140625,114.88394927978516,720.2269897460938,155.16879272460938,147.28610229492188,166.7237091064453,358.5912780761719,122.98643493652344,169.9078369140625,58.370086669921875,611.8400268554688,557.8499755859375,171.91000366210938,26.86985206604004,108.7881088256836,89.52339935302734,426.9578247070313,385.2527770996094,41.6420783996582,227.66256713867188,16.288942337036133,182.115234375,243.4392547607422,3763.146240234375,194.1750335693359,85.30723571777344,271.4664306640625,786.9386596679688,108.82849884033205,97.0417251586914,64.98999786376953,419.7655944824219,418.5299987792969,338.7578430175781,52.94617462158203,371.9700012207031,85.44632720947266,245.9656219482422,191.6210479736328,500.5799865722656,82.9726333618164,194.0559539794922,128.99996948242188,144.22999572753906,128.4586639404297,644.1213989257812,90.16165161132812,245.55886840820312,94.1819076538086,47.905128479003906,72.12822723388672,187.1364288330078,308.408203125,43.57545852661133,333.1900634765625,25.049999237060547,308.4079284667969,72.1280288696289,134.19471740722656,209.3300018310547
2024-02-13,404.1114196777344,184.57571411132812,72.11251831054688,144.781494140625,168.63999938964844,458.73876953125,394.7999877929687,739.3748168945312,123.83242797851562,184.02000427246097,171.24530029296875,274.7495422363281,55.83565902709961,99.72066497802734,510.8342895507813,458.5333557128906,112.74178314208984,712.0916137695312,154.33917236328125,145.85276794433594,165.0331268310547,350.8787841796875,123.07474517822266,170.12380981445312,58.02788162231445,601.8900146484375,554.52001953125,171.5399932861328,26.199560165405273,109.9527359008789,88.983154296875,419.9499816894531,371.62408447265625,40.89934539794922,223.27491760253903,16.174097061157227,181.83560180664065,241.6779327392578,3720.830810546875,190.8887634277344,82.45940399169922,269.81219482421875,763.6865234375,107.52568817138672,96.9229965209961,64.97000122070312,418.24566650390625,416.0400085449219,337.4766540527344,51.807125091552734,368.260009765625,81.2886734008789,245.49349975585935,182.37820434570312,500.6493225097656,81.52911376953125,194.33290100097656,127.85699462890624,143.5800018310547,123.39260864257812,637.1837158203125,88.63147735595703,244.38064575195312,92.60350036621094,46.90369415283203,71.2369155883789,183.86737060546875,302.8199462890625,42.71443939208984,333.3580322265625,24.010000228881836,305.2187194824219,70.63639831542969,133.154541015625,204.4600067138672
